id,type,topic,name,description,depends_on,aids,instruction
skissere-og-forklare-energistrom,skill,Energistrøm og stoffkretsløp,Skissere og forklare energistrømmen gjennom et økosystem,"skissere og forklare hvordan energien strømmer gjennom et økosystem, fra produsentenes binding av energi via fotosyntesen til tap av energi mellom hvert trofiske nivå.",naeringskjede;tolke-okologiske-pyramider,1;2,"Gi eleven data om antall individer, biomasse per individ og energimengde for flere arter i en næringskjede, og be dem beskrive/rekonstruere energistrømmen gjennom kjeden fra produsent til toppkonsument."
stoffkretslop,concept,Energistrøm og stoffkretsløp,Stoffkretsløp,Stoffkretsløp: hvordan et grunnstoff (f.eks. karbon eller nitrogen) går mellom levende organismer og det ikke-levende miljøet i en stadig syklus.,,0,
karbonkretslop,concept,Energistrøm og stoffkretsløp,Karbonkretsløp,"Karbonkretsløp: den sirkulasjonen karbon har mellom atmosfæren som CO2, levende organismer som organisk karbon, og jord, vann og berggrunn. Fotosyntesen binder karbon fra lufta, celleåndingen sender det tilbake, og nedbrytere frigjør det som er bundet i dødt organisk materiale.",stoffkretslop;gjore-rede-for-aerob-cellending;lysreaksjonene-fotosyntese,0,
nitrogenkretslop,concept,Energistrøm og stoffkretsløp,Nitrogenkretsløp,"Nitrogenkretsløp: sirkulasjonen av nitrogen mellom nitrogengass i lufta, ammoniakk og ammonium, nitrat, og organisk nitrogen i organismer. Nitrogengass må omdannes av bakterier før planter kan ta nitrogenet opp, og det er dette trinnet som gjør nitrogen til en begrensende faktor i mange økosystemer.",stoffkretslop,0,
nitrogenfiksering,concept,Energistrøm og stoffkretsløp,Nitrogenfiksering,"Nitrogenfiksering: visse bakterier omdanner nitrogengass (N2) fra atmosfæren til ammoniakk/ammonium, en form planter kan ta opp.",nitrogenkretslop,0,
nitrifikasjon-denitrifikasjon,concept,Energistrøm og stoffkretsløp,Nitrifikasjon og denitrifikasjon,"Nitrifikasjon: nitrifiserende bakterier omdanner ammonium til nitritt og videre til nitrat, som plantene kan ta opp.
Denitrifikasjon: denitrifiserende bakterier omdanner nitrat tilbake til nitrogengass, som forsvinner ut i atmosfæren. Skjer i oksygenfattig jord og vann.",nitrogenkretslop,0,
eutrofiering,concept,Energistrøm og stoffkretsløp,Eutrofiering,"Eutrofiering: økt tilførsel av næringsstoffer (særlig nitrogen og fosfor) til et vannmiljø, som gir kraftig algevekst og redusert siktedyp og oksygeninnhold.",nitrogenkretslop,0,
skissere-og-forklare-stoffkretslop,skill,Energistrøm og stoffkretsløp,Skissere og forklare et stoffkretsløp,"skissere og forklare et stoffkretsløp (f.eks. karbon- eller nitrogenkretsløpet), og forklare hvilke prosesser som overfører stoffet mellom de ulike delene av kretsløpet.",karbonkretslop;nitrogenkretslop,1,"Be eleven skissere karbonkretsløpet eller nitrogenkretsløpet, med piler for de viktigste prosessene (f.eks. fotosyntese, celleånding, nitrogenfiksering, nitrifikasjon), og forklare kort hva som skjer i hvert steg."
vurdere-menneskelig-pavirkning-kretslop,skill,Energistrøm og stoffkretsløp,Vurdere hvordan menneskelig aktivitet påvirker stoffkretsløp,"gi eksempler på hvordan menneskelig aktivitet (f.eks. gjødsling, avrenning, forbrenning av fossilt brensel) påvirker et stoffkretsløp, og foreslå tiltak for å ivareta det.",skissere-og-forklare-stoffkretslop;eutrofiering,1;2,Gi eleven et eksempel på menneskelig påvirkning av et stoffkretsløp (f.eks. avrenning av gjødsel til en innsjø) og be dem forklare hvordan dette påvirker kretsløpet og foreslå et konkret tiltak for å redusere problemet.
symbiose-mutualisme,concept,Energistrøm og stoffkretsløp,Symbiose og mutualisme,"Symbiose: et nært samliv mellom to arter over tid.
Mutualisme: den formen for symbiose der begge artene har nytte av samlivet.",,0,
forklare-fordel-nitrogenfikserende-symbiose,skill,Energistrøm og stoffkretsløp,Forklare fordelen ved symbiose med nitrogenfikserende bakterier,"forklare hvorfor symbiose med nitrogenfikserende bakterier er en fordel for en plante, og for et jordbruk som utnytter en slik symbiose.",symbiose-mutualisme;nitrogenfiksering,1;2,"Gi eleven et eksempel på en plante i symbiose med nitrogenfikserende bakterier (f.eks. erteblomstfamilien, eller andematbregne dyrket sammen med ris) og be dem forklare hvorfor symbiosen er fordelaktig for planten."
enzym,concept,Enzymer,Enzym,Enzym: et protein som fungerer som en biologisk katalysator og senker aktiveringsenergien til en bestemt reaksjon uten selv å bli forbrukt.,,0,
substrat,concept,Enzymer,Substrat,Substrat: stoffet enzymet virker på i reaksjonen.,enzym,0,
aktivt-sete,concept,Enzymer,Aktivt sete,Aktivt sete: området på enzymet der substratet binder seg og reaksjonen katalyseres.,enzym;substrat,0,
aktiveringsenergi,concept,Enzymer,Aktiveringsenergi,"Aktiveringsenergi: energien som må tilføres for at en reaksjon skal starte, og enzymer senker denne energien.",enzym,0,
denaturering,concept,Enzymer,Denaturering,"Denaturering: et enzym mister sin tredimensjonale form og dermed sin funksjon, f.eks. ved for høy temperatur eller feil pH.",enzym;aktivt-sete,0,
forklare-temperatur-ph-pavirkning-enzym,skill,Enzymer,Forklare hvordan temperatur og pH påvirker enzymaktivitet,"forklare hvordan temperatur og pH påvirker reaksjonshastigheten til et enzym, inkludert hvorfor aktiviteten faller kraftig ved for høy temperatur eller feil pH (denaturering).",denaturering;aktivt-sete,1;2,"Gi eleven data fra et enzymforsøk ved ulike temperaturer eller pH-verdier (f.eks. tid til et substrat er omdannet) og be dem forklare mønsteret i resultatene, inkludert hvorfor aktiviteten er lavere ved ekstreme verdier."
tolke-enzymkinetikk-grafer,skill,Enzymer,Tolke grafer for reaksjonshastighet og konsentrasjon,"tolke grafer som viser sammenhengen mellom substrat- eller enzymkonsentrasjon og reaksjonshastighet, og forklare hvorfor kurven flater ut ved høye konsentrasjoner.",aktivt-sete;substrat,1,"Gi eleven en graf som viser reaksjonshastighet som funksjon av substratkonsentrasjon, der kurven flater ut, og be dem forklare hvorfor den flater ut, og hva som begrenser hastigheten ved lave og høye konsentrasjoner."
konkurrerende-hemmer,concept,Enzymer,Konkurrerende hemmer,"Konkurrerende hemmer: et stoff som ligner substratet og konkurrerer med det om det aktive setet, slik at virkningen kan reduseres ved å tilføre mer substrat.",aktivt-sete,0,
allosterisk-sete,concept,Enzymer,Allosterisk sete,"Allosterisk sete: et bindingssted på enzymet utenfor det aktive setet, som kan endre enzymets form og aktivitet når et stoff binder seg der.",enzym,0,
ikke-konkurrerende-hemmer,concept,Enzymer,Ikke-konkurrerende hemmer,"Ikke-konkurrerende hemmer: et stoff som binder seg til det allosteriske setet (ikke det aktive setet), og som derfor ikke kan overvinnes ved å tilføre mer substrat.",allosterisk-sete,0,
sammenligne-hemmertyper,skill,Enzymer,Sammenligne konkurrerende og ikke-konkurrerende hemmere,"sammenligne hvordan konkurrerende og ikke-konkurrerende hemmere påvirker en enzymreaksjon, og avgjøre hvilken type hemmer som er brukt ut fra hvordan reaksjonshastigheten endrer seg med substratmengden.",konkurrerende-hemmer;ikke-konkurrerende-hemmer,1,"Be eleven forklare, uten hjelp av figur, hvordan konkurrerende og ikke-konkurrerende hemmere hver for seg påvirker en enzymreaksjon, og hva som skiller dem når det gjelder om virkningen kan reduseres med mer substrat."
tolke-forsok-med-hemmer,skill,Enzymer,Tolke forsøksdata med enzymhemmer,"tolke tabell- eller grafdata fra et enzymforsøk med og uten hemmer, og avgjøre om dataene viser en konkurrerende eller ikke-konkurrerende hemmer.",sammenligne-hemmertyper,2,"Gi eleven en tabell med reaksjonshastighet ved ulik substratmengde, uten og med en hemmer, der maksimal hastighet er lik i begge tilfeller men nås ved ulik substratmengde. Be eleven forklare hvorfor dataene viser at hemmeren er konkurrerende."
negativ-tilbakekobling-enzym,concept,Enzymer,Negativ tilbakekobling i en reaksjonsvei,"Negativ tilbakekobling i en reaksjonsvei: sluttproduktet bremser sin egen produksjon: det binder seg til et enzym tidlig i veien, ofte på et allosterisk sete, og senker aktiviteten når det er nok av produktet. Cellen slipper dermed å lage mer enn den trenger.",ikke-konkurrerende-hemmer,0,
forklare-negativ-tilbakekobling-reaksjonsvei,skill,Enzymer,Forklare regulering av en reaksjonsvei ved negativ tilbakekobling,forklare hvordan mengden av sluttproduktet i en flertrinns reaksjonsvei reguleres gjennom negativ tilbakekobling.,negativ-tilbakekobling-enzym,1;2,"Gi eleven en figur av en reaksjonsvei med to enzymer og et sluttprodukt C, og be dem forklare hvordan mengden av stoff C reguleres gjennom negativ tilbakekobling - hvilket stoff binder seg til hva."
designe-og-utvide-enzymforsok,skill,Enzymer,Designe og utvide et enzymforsøk,"foreslå hvordan et enzymforsøk kan utvides for å undersøke virkemåten til enzymet nærmere, og begrunne forslaget.",formulere-hypotese;tolke-enzymkinetikk-grafer,2,"Gi eleven resultatene fra et enkelt enzymforsøk (f.eks. produktmengde ved ulik pH, målt i fire glass) og be dem foreslå hvordan forsøket kan utvides med flere glass for å finne ut mer om enzymets virkemåte, med begrunnelse."
kloroplast,concept,Fotosyntese og celleånding,Kloroplast,"Kloroplast: organellen i planteceller der fotosyntesen foregår, med et indre membransystem (tylakoider) omgitt av stroma.",,0,
tylakoid-tylakoidmembran,concept,Fotosyntese og celleånding,Tylakoid og tylakoidmembran,"Tylakoid: en flat, sekkeformet struktur inni kloroplasten, stablet i grana.
Tylakoidmembran: membranen rundt tylakoiden, der fotosystemene sitter og lysreaksjonene foregår.",kloroplast,0,
stroma-kloroplast,concept,Fotosyntese og celleånding,Stroma (kloroplast),"Stroma (kloroplast): væsken utenfor tylakoidene i kloroplasten, der Calvin-syklusen foregår.",kloroplast,0,
mitokondrium,concept,Fotosyntese og celleånding,Mitokondrium,"Mitokondrium: organellen der størstedelen av den aerobe celleåndingen foregår, med en ytre og en indre membran.",,0,
mitokondriemembran-og-matriks,concept,Fotosyntese og celleånding,"Mitokondriets membraner, intermembranrom og matriks","Ytre membran: den glatte yttergrensen, gjennomtrengelig for små molekyler.
Indre membran: sterkt foldet i cristae, og stedet der elektrontransportkjeden og ATP-syntasen sitter.
Intermembranrom: rommet mellom de to membranene, der protoner pumpes inn og protongradienten bygges opp.
Matriks: rommet innenfor den indre membranen, der pyruvatoksidasjonen og sitronsyresyklusen foregår.",mitokondrium,0,
atp-begrep,concept,Fotosyntese og celleånding,ATP,"ATP: cellens viktigste energibærer, som lagrer energi i en kjemisk binding som frigjøres når ATP spaltes til ADP.",,0,
nadph-begrep,concept,Fotosyntese og celleånding,NADPH,NADPH: en energi-/elektronbærer som dannes i lysreaksjonene i fotosyntesen og brukes til å redusere CO2 i Calvin-syklusen.,atp-begrep,0,
nadh-fadh2-begrep,concept,Fotosyntese og celleånding,NADH og FADH2,"NADH: elektronbæreren som dannes i glykolysen, pyruvatoksidasjonen og sitronsyresyklusen, og som avgir elektronene sine til elektrontransportkjeden.
FADH₂: den andre elektronbæreren fra sitronsyresyklusen. Den leverer elektronene lenger ute i kjeden, og gir derfor litt mindre ATP per molekyl enn NADH.",atp-begrep,0,
kjemiosmose,concept,Fotosyntese og celleånding,Kjemiosmose,Kjemiosmose: en forskjell i H+-konsentrasjon (protongradient) over en membran driver dannelsen av ATP gjennom ATP-syntase.,atp-begrep,0,
