id,type,topic,name,description,depends_on,aids,instruction
eulers-metode-begrep,concept,Programmering og numeriske metoder,Eulers metode for numerisk simulering av bevegelse,"Eleven vet at bevegelse med varierende akselerasjon kan simuleres numerisk ved å oppdatere fart og posisjon i små tidssteg dt (v = v + a·dt, s = s + v·dt) i en løkke, og at akselerasjonen i hvert steg kan avhenge av gjeldende posisjon, fart eller tid.",fullfore-ufullstendig-kode,0,
simulere-bevegelse-med-eulers-metode,skill,Programmering og numeriske metoder,Sette opp en fullstendig numerisk simulering av bevegelse,"Eleven kan sette opp eller fullføre et Python-program som simulerer bevegelsen til et objekt der akselerasjonen ikke er konstant (f.eks. på grunn av luftmotstand, et inhomogent gravitasjonsfelt, eller en kraft som avhenger av fart eller posisjon), ved å bruke Eulers metode i en løkke.",eulers-metode-begrep,2,"Gi eleven en fysisk situasjon der akselerasjonen ikke er konstant (f.eks. en rakett med minkende masse i et gravitasjonsfelt, en kloss med luftmotstand, eller en ladning i et elektrisk felt), og be dem sette opp eller fullføre et Python-program som simulerer bevegelsen med Eulers metode, med riktig tidssteg og oppdateringsrekkefølge."
numerisk-lokke-med-avbruddsbetingelse,skill,Programmering og numeriske metoder,Sette opp riktig stoppbetingelse for en numerisk løkke,"Eleven kan velge og begrunne en riktig betingelse for en while-løkke som simulerer en fysisk prosess, slik at løkken stopper nøyaktig når en fysisk hendelse inntreffer (f.eks. at en gjenstand treffer bakken, at drivstoffet er brukt opp, eller at en fart er nådd).",simulere-bevegelse-med-eulers-metode,2,"Gi eleven en fysisk simulering med en løkke der stoppbetingelsen mangler eller er feil, og be dem foreslå og begrunne riktig betingelse ut fra hva som fysisk skal skje når simuleringen avsluttes."
forutsi-utskrift-fra-program,skill,Programmering og numeriske metoder,Forutsi og begrunne resultatet av å kjøre et program,"Eleven kan, uten å kjøre programmet, forutsi og begrunne omtrent hvilken verdi eller hvilken linje et gitt Python-program vil skrive ut, basert på den fysiske situasjonen programmet modellerer.",lese-og-forklare-pythonkode,1,"Vis eleven et kort, ferdig Python-program og be dem forutsi og begrunne hva programmet vil skrive ut, uten å kjøre det."
posisjon-fart-akselerasjon-vektorer-2d,concept,Kinematikk i to dimensjoner,"Posisjon, fart og akselerasjon som vektorer i to dimensjoner","Eleven vet at posisjon, fart og akselerasjon i to dimensjoner kan deles opp i uavhengige komponenter langs x- og y-aksen, og at bevegelsen i hver retning kan behandles for seg med de vanlige bevegelseslikningene.",,0,
bevegelseslikninger-konstant-akselerasjon-2d,skill,Kinematikk i to dimensjoner,Bruke bevegelseslikningene komponentvis i to dimensjoner,"Eleven kan bruke bevegelseslikningene (s = v0t + ½at², v = v0 + at) hver for seg i x- og y-retning for et objekt med konstant akselerasjon i to dimensjoner.",posisjon-fart-akselerasjon-vektorer-2d,1,"Gi eleven start-fart, -vinkel og eventuelt -høyde for et objekt i konstant akselerasjon (tyngdekraft), og be dem sette opp bevegelseslikningene komponentvis i x- og y-retning."
skratt-kast-uten-luftmotstand,skill,Kinematikk i to dimensjoner,Løse skrått og horisontalt kast uten luftmotstand,"Eleven kan bestemme kastelengde, maksimal høyde, flate og/eller fart ved landing for et objekt i skrått eller horisontalt kast, når luftmotstand ses bort fra.",bevegelseslikninger-konstant-akselerasjon-2d,1,"Gi eleven startfart og utgangsvinkel (eventuelt starthøyde over bakken) for et objekt i skrått eller horisontalt kast, og be dem bestemme kastelengde, maksimal høyde eller falltid. Se bort fra luftmotstand."
kombinere-to-samtidige-kastbevegelser,skill,Kinematikk i to dimensjoner,Sammenligne to samtidige kastbevegelser,"Eleven kan sette opp bevegelseslikningene for to objekter som kastes samtidig fra ulik posisjon eller med ulik vinkel, og bruke likningene til å bestemme en ukjent størrelse (f.eks. en startfart) som gjør at de to objektene lander eller møtes samtidig.",skratt-kast-uten-luftmotstand,2,"Gi eleven to objekter som kastes samtidig fra samme høyde men med forskjellig startvinkel/-fart, og be dem bestemme hvilken startfart det ene objektet må ha for at begge skal lande eller møtes samtidig."
luftmotstand-begrep,concept,Kinematikk i to dimensjoner,Luftmotstand som fartsavhengig kraft,"Eleven vet at luftmotstanden L = kv² (eller L = kv) virker motsatt av fartsretningen, at k avhenger av objektets form og størrelse, og at dette gjør akselerasjonen fartsavhengig og dermed ikke lenger konstant.",posisjon-fart-akselerasjon-vektorer-2d,0,
akselerasjon-med-luftmotstand-i-kast,skill,Kinematikk i to dimensjoner,Sette opp akselerasjonsuttrykk med luftmotstand i en kastebevegelse,"Eleven kan sette opp riktig uttrykk for akselerasjonen i x- og y-retning når både tyngdekraft og luftmotstand virker på et objekt i bevegelse, inkludert riktig fortegn på luftmotstandsleddet avhengig av bevegelsesretningen (f.eks. ulikt fortegn på vei opp og ned et skråplan).",luftmotstand-begrep;bevegelseslikninger-konstant-akselerasjon-2d,1,"Gi eleven en bevegelsessituasjon (f.eks. en kloss opp og ned et skråplan, eller et kast) der luftmotstand virker, og be dem bestemme riktig uttrykk for akselerasjonen i ulike faser av bevegelsen, med riktig fortegn på hvert ledd."
simulere-kast-med-luftmotstand,skill,Kinematikk i to dimensjoner,Simulere en kastebevegelse med luftmotstand numerisk,"Eleven kan fullføre eller sette opp et Python-program som simulerer en kastebevegelse (eller bevegelse opp/ned et skråplan) der luftmotstand gjør akselerasjonen fartsavhengig, ved bruk av Eulers metode.",akselerasjon-med-luftmotstand-i-kast;simulere-bevegelse-med-eulers-metode,2,"Gi eleven en kastebevegelse eller skråplanbevegelse med luftmotstand, og be dem fullføre et Python-program som simulerer bevegelsen steg for steg med Eulers metode, inkludert riktig if-test for å skifte fortegn på luftmotstanden når bevegelsesretningen endres."
sammenligne-forsoksdata-med-luftmotstandsmodell,skill,Kinematikk i to dimensjoner,Vurdere om luftmotstand påvirker en observert bevegelse,"Eleven kan bruke grafer av posisjon mot tid fra et forsøk (f.eks. filmet kast) til å argumentere for om luftmotstanden har en merkbar påvirkning på bevegelsen, og eventuelt bruke grafene til å anslå en startfart.",simulere-kast-med-luftmotstand;tolke-graf-fra-forsok,2,"Vis eleven grafer av x-posisjon og y-posisjon mot tid fra et filmet kast, og be dem argumentere ut fra formen på grafene for om luftmotstand har påvirket bevegelsen merkbart, og eventuelt bruke grafene til å anslå startfarten."
newtons-lover-repetisjon,concept,Krefter og krumlinjet bevegelse,Newtons lover,"Eleven vet at summen av kreftene på et objekt er null hvis og bare hvis farten er konstant (ΣF=0 ⇔ v=konstant), at ΣF=ma ellers, og at krefter opptrer i par (Newtons tredje lov, F*=-F).",,0,
frilegemediagram,skill,Krefter og krumlinjet bevegelse,Tegne et frilegemediagram,"Eleven kan tegne alle kreftene som virker på et objekt i en gitt fysisk situasjon (tyngdekraft, normalkraft, friksjon, snorkraft, elektrisk/magnetisk kraft der det er aktuelt), med riktig angrepspunkt og retning.",newtons-lover-repetisjon,1,"Beskriv en fysisk situasjon (gjerne med figur) og be eleven tegne eller liste opp alle kreftene som virker på et gitt objekt, med begrunnelse for retningen til hver kraft."
friksjon-og-skraplan,skill,Krefter og krumlinjet bevegelse,Bestemme akselerasjon på et skråplan med og uten friksjon,"Eleven kan sette opp ΣF=ma langs et skråplan, med normalkraft N=mg·cos(v) og eventuelt friksjonskraft R=μN, for å bestemme akselerasjonen til et objekt som glir opp eller ned skråplanet.",frilegemediagram,1,"Gi eleven et skråplan med helningsvinkel og eventuelt et friksjonstall, og be dem bestemme akselerasjonen til et objekt som glir opp eller ned skråplanet."
mekanisk-energibevaring-repetisjon,concept,Krefter og krumlinjet bevegelse,Bevaring av mekanisk energi,Eleven vet at summen av kinetisk energi Ek=½mv² og potensiell energi Ep=mgh er bevart når kun tyngdekraft og normalkraft (ikke friksjon eller luftmotstand) utfører arbeid på et objekt.,newtons-lover-repetisjon,0,
sentripetalakselerasjon-begrep,concept,Krefter og krumlinjet bevegelse,Sentripetalakselerasjon,"Eleven vet at et objekt i sirkelbevegelse med konstant banefart v og radius r har en akselerasjon a=v²/r rettet mot sentrum av sirkelen, selv om farten er konstant, og at v=2πr/T.",newtons-lover-repetisjon,0,
horisontal-sirkelbevegelse-med-normalkraft,skill,Krefter og krumlinjet bevegelse,Analysere objekter i horisontal sirkelbevegelse,"Eleven kan sette opp ΣF=ma i sentripetalretningen for et objekt som beveger seg i en horisontal sirkelbane (f.eks. på en flate eller i en sving), og løse for en ukjent kraft, fart eller radius.",sentripetalakselerasjon-begrep;friksjon-og-skraplan,1,"Gi eleven en situasjon der et objekt beveger seg i en horisontal sirkelbane (f.eks. en bil i en sving eller en gjenstand på en roterende flate), og be dem sette opp kraftlikningen i sentripetalretningen og løse for en ukjent størrelse."
vertikal-sirkelbevegelse-topp-og-bunn,skill,Krefter og krumlinjet bevegelse,Bestemme normalkraft i topp og bunn av en vertikal sirkelbane,"Eleven kan bestemme normalkraften på et objekt i topp- og bunnpunktet av en vertikal sirkelbane (f.eks. en loop), inkludert å bruke betingelsen N=0 for at objektet akkurat skal opprettholde kontakt med underlaget i toppen.",sentripetalakselerasjon-begrep;mekanisk-energibevaring-repetisjon,1,"Gi eleven en vertikal sirkelbane (loop) med kjent radius og fart (eller høyde), og be dem bestemme normalkraften i topp- og/eller bunnpunktet, eventuelt ved å først bruke betingelsen for akkurat å opprettholde kontakt i toppen."
vertikal-sirkelbevegelse-vilkarlig-punkt,skill,Krefter og krumlinjet bevegelse,Analysere krefter i et vilkårlig punkt på en vertikal sirkelbane,"Eleven kan dekomponere tyngdekraften i en normal- og en tangentialkomponent ved et vilkårlig punkt på en vertikal sirkelbane, og bruke dette til å bestemme normalkraften, den tangentielle akselerasjonen, eller hvordan disse endrer seg langs banen.",vertikal-sirkelbevegelse-topp-og-bunn,1,"Gi eleven et objekt i en posisjon et stykke fra topp- eller bunnpunktet på en vertikal sirkelbane, med vinkelen til posisjonen oppgitt, og be dem dekomponere tyngdekraften og bestemme normalkraften eller akselerasjonskomponentene i punktet."
kjeglependel-og-dobbel-snor-pendel,skill,Krefter og krumlinjet bevegelse,Analysere kjeglependel og kule i to snorer i horisontal sirkelbevegelse,"Eleven kan sette opp kraftlikninger for en kule som beveger seg i en horisontal sirkelbane mens den henger i én skrå snor (kjeglependel) eller er festet mellom to snorer (f.eks. tak og gulv), og sammenligne størrelsen på snorkreftene eller bestemme banefarten.",horisontal-sirkelbevegelse-med-normalkraft,1,"Gi eleven en kjeglependel, eller en kule festet mellom to snorer i horisontal sirkelbevegelse, og be dem sette opp kraftlikninger i vertikal og horisontal (sentripetal) retning for å sammenligne snorkreftene eller bestemme banefarten."
dossert-sving-uten-sidefriksjon,skill,Krefter og krumlinjet bevegelse,Analysere en dossert sving uten sideveis friksjon,"Eleven kan sette opp kraftlikninger for et kjøretøy i en dossert (skråstilt) sving der det ikke virker sideveis friksjon, og bestemme banefarten eller dosseringsvinkelen som gjør dette mulig.",horisontal-sirkelbevegelse-med-normalkraft,1,"Gi eleven en dossert sving med kjent radius og dosseringsvinkel, og be dem bestemme banefarten et kjøretøy må ha for at det ikke skal kreve sideveis friksjon."
kombinert-skraplan-og-loop-bane,skill,Krefter og krumlinjet bevegelse,Kombinere energibevaring og sirkelbevegelse i en skråplan-og-loop-bane,"Eleven kan kombinere bevaring av mekanisk energi (eventuelt med et friksjonstap på skråplanet) med analyse av sentripetalkraft, for å finne farten og normalkraften til et objekt som glir fra et skråplan og videre gjennom en vertikal loop.",mekanisk-energibevaring-repetisjon;vertikal-sirkelbevegelse-topp-og-bunn,2,"Gi eleven en bane som består av et skråplan (eventuelt med friksjon) som går over i en vertikal loop, med start- og loopradius oppgitt, og be dem bestemme farten og/eller normalkraften til et objekt i ulike punkter av banen ved hjelp av energibevaring og sentripetalkraft."
system-med-to-masser-snor-trinse,skill,Krefter og krumlinjet bevegelse,Analysere to masser forbundet med snor over en trinse,"Eleven kan sette opp bevegelseslikninger for to objekter (f.eks. på hvert sitt skråplan, eller ett hengende og ett på et skråplan) forbundet med en snor over en trinse, og bestemme systemets felles akselerasjon.",friksjon-og-skraplan,1,"Gi eleven to masser forbundet med ei snor over ei trinse (f.eks. begge på skråplan med ulik vinkel, eller ett hengende lodd og en kloss på et skråplan), og be dem bestemme akselerasjonen til systemet, eventuelt med begrunnelse for bevegelsesretning."
vurdere-pastander-om-krefter-i-sirkelbevegelse,skill,Krefter og krumlinjet bevegelse,Vurdere påstander om krefter i en krumlinjet bevegelse,"Eleven kan vurdere om én eller flere påstander om kreftene, akselerasjonen eller bevegelsen i en gitt krumlinjet situasjon er sanne eller usanne, inkludert å vurdere et gitt (eventuelt KI-generert) resonnement kritisk opp mot fysikkens lover.",vertikal-sirkelbevegelse-vilkarlig-punkt;kjeglependel-og-dobbel-snor-pendel,1,"Presenter eleven for to påstander om kreftene eller bevegelsen i en krumlinjet situasjon (eventuelt formulert som svaret fra en samtalerobot), og be dem vurdere hver påstand for seg, med fysisk begrunnelse."
tolke-kraftmaler-graf-i-loopbane,skill,Krefter og krumlinjet bevegelse,Tolke en kraft-tid-graf fra en bane med skråplan og loop,"Eleven kan bruke en graf av registrert kraft mot tid fra en digital kraftmåler til å identifisere hvor i en skråplan-og-loop-bane et objekt befinner seg ved gitte tidspunkt, og bruke grafen til å bestemme farten i et gitt punkt.",kombinert-skraplan-og-loop-bane;tolke-graf-fra-forsok,2,"Vis eleven en kraft-tid-graf fra et forsøk der en kloss glir gjennom en skråplan-og-loop-bane plassert på en kraftmåler, og be dem forklare hvor klossen befinner seg ved gitte tidspunkt på grafen, og bruke grafen til å bestemme farten i et gitt punkt (f.eks. toppen av loopen)."
newtons-gravitasjonslov,concept,Gravitasjon,Newtons gravitasjonslov,"Eleven vet at to masser tiltrekker hverandre med en kraft G=γMm/r², der γ er gravitasjonskonstanten, og at kraften virker langs linjen mellom massesentrene.",,0,
gravitasjonsfeltstyrke,concept,Gravitasjon,Gravitasjonsfeltstyrke,"Eleven vet at gravitasjonsfeltstyrken g=G/m=γM/r² er kraften per masseenhet fra et himmellegeme, uavhengig av massen til det påvirkede objektet, og avtar med kvadratet av avstanden fra sentrum.",newtons-gravitasjonslov,0,
beregne-g-for-himmellegeme,skill,Gravitasjon,Beregne og sammenligne gravitasjonsfeltstyrke for himmellegemer,"Eleven kan regne ut gravitasjonsfeltstyrken på overflaten av eller i en gitt høyde over et himmellegeme, og sammenligne gravitasjonsfeltstyrken for flere himmellegemer med ulik masse og radius.",gravitasjonsfeltstyrke,1,"Gi eleven massen og radiusen til ett eller flere himmellegemer, og be dem regne ut eller sammenligne gravitasjonsfeltstyrken på overflaten (eller i en gitt høyde over overflaten)."
gravitasjonell-potensiell-energi,concept,Gravitasjon,Gravitasjonell potensiell energi,"Eleven vet at den gravitasjonelle potensielle energien Ep=-γMm/r er negativ og går mot null når avstanden r går mot uendelig, i motsetning til den lokale tilnærmingen Ep=mgh.",gravitasjonsfeltstyrke,0,
energibevaring-i-sentralfelt,skill,Gravitasjon,Bruke energibevaring i et gravitasjonelt sentralfelt,"Eleven kan bruke bevaring av mekanisk energi (Ek+Ep=konstant, med Ep=-γMm/r) til å bestemme farten til et objekt i en gitt avstand fra et himmellegeme, den maksimale høyden objektet når, eller unnslipningsfarten.",gravitasjonell-potensiell-energi,2,"Gi eleven et objekt som beveger seg radielt i gravitasjonsfeltet til et himmellegeme (f.eks. en asteroide som faller mot jorda, eller en rakett som skal unnslippe), og be dem bruke energibevaring til å bestemme farten i en gitt avstand, eller den maksimale/minste avstanden objektet når."
satellittbane-sirkelbane,skill,Gravitasjon,Analysere en satellitt i sirkelbane,"Eleven kan sette opp γMm/r² = mv²/r for en satellitt eller et annet objekt i sirkelbane rundt et himmellegeme, og bruke dette til å bestemme banefart, rundetid eller baneradius.",gravitasjonsfeltstyrke;sentripetalakselerasjon-begrep,2,"Gi eleven radius eller rundetid for et objekt i sirkelbane rundt et himmellegeme med kjent masse, og be dem bestemme banefarten, rundetiden eller radiusen som mangler."
kombinere-flere-gravitasjonsfelt,skill,Gravitasjon,Finne samlet gravitasjonsfeltstyrke fra flere himmellegemer,"Eleven kan finne den samlede gravitasjonsfeltstyrken eller -kraften i et punkt påvirket av flere himmellegemer, ved å legge sammen bidragene som vektorer (superposisjon), inkludert når bidragene motvirker hverandre.",gravitasjonsfeltstyrke,1,"Gi eleven et punkt som ligger mellom eller nær to eller flere himmellegemer med kjent masse og avstand, og be dem bestemme den samlede gravitasjonsfeltstyrken i punktet."
ellipsebane-fart-og-energi,skill,Gravitasjon,Resonnere om fart og energi i en elliptisk bane,"Eleven kan resonnere kvalitativt om hvordan farten og den potensielle energien til et objekt i en elliptisk bane rundt et himmellegeme varierer med avstanden fra himmellegemet, uten å bruke Keplers lover formelt.",energibevaring-i-sentralfelt,1,"Vis eleven en elliptisk bane med to markerte posisjoner i ulik avstand fra sentrallegemet, og be dem avgjøre i hvilken posisjon farten er størst og i hvilken den potensielle energien er størst, med begrunnelse fra energibevaring."
numerisk-simulering-av-bane-i-gravitasjonsfelt,skill,Gravitasjon,Simulere bevegelse i et gravitasjonsfelt numerisk,"Eleven kan fullføre eller sette opp et Python-program som simulerer bevegelsen til et objekt (f.eks. en rakett med minkende masse, eller et objekt i fritt fall) i et gravitasjonsfelt, med Eulers metode og eventuelt en avstandsavhengig gravitasjonskraft.",energibevaring-i-sentralfelt;simulere-bevegelse-med-eulers-metode,2,"Gi eleven en situasjon der et objekt beveger seg radielt i et gravitasjonsfelt (f.eks. en rakett som akselererer bort fra jorda mens den mister drivstoffmasse), og be dem fullføre et Python-program som simulerer bevegelsen med Eulers metode og en avstandsavhengig gravitasjonskraft."
sammenligne-konstant-og-inhomogent-gravitasjonsfelt,skill,Gravitasjon,Sammenligne resultat med konstant og inhomogent gravitasjonsfelt,"Eleven kan sammenligne resultatet av en beregning gjort med en konstant tyngdeakselerasjon g mot en mer nøyaktig beregning som tar hensyn til at gravitasjonsfeltet avtar med høyden, og vurdere når tilnærmingen g=konstant er god nok.",energibevaring-i-sentralfelt;numerisk-simulering-av-bane-i-gravitasjonsfelt,2,"Gi eleven en situasjon (f.eks. et objekt sluppet fra stor høyde) der de først skal regne med konstant g, og deretter med et inhomogent gravitasjonsfelt, og be dem sammenligne svarene og kommentere hvorfor de eventuelt avviker."
coulombs-lov,concept,Elektriske felt,Coulombs lov,"Eleven vet at kraften mellom to punktladninger er Fe=ke·Qq/r², virker langs linjen mellom ladningene, er tiltrekkende mellom motsatte fortegn og frastøtende mellom like fortegn.",,0,
elektrisk-feltstyrke-begrep,concept,Elektriske felt,Elektrisk feltstyrke,"Eleven vet at den elektriske feltstyrken E=Fe/q er kraften per ladningsenhet i et punkt, uavhengig av testladningen, og at feltlinjer peker fra positiv til negativ ladning.",coulombs-lov,0,
beregne-elektrisk-feltstyrke-fra-punktladning,skill,Elektriske felt,Beregne elektrisk feltstyrke fra én eller flere punktladninger,"Eleven kan bestemme størrelsen og retningen på den elektriske feltstyrken i et punkt fra én eller flere punktladninger, ved å legge sammen bidragene som vektorer der det er flere ladninger.",elektrisk-feltstyrke-begrep,1,"Gi eleven posisjonen og ladningen til én eller flere punktladninger, og be dem bestemme den elektriske feltstyrken (størrelse og retning) i et gitt punkt."
homogent-elektrisk-felt-mellom-plater,concept,Elektriske felt,Homogent elektrisk felt mellom parallelle plater,"Eleven vet at feltstyrken mellom to parallelle, motsatt ladde plater er tilnærmet homogen og gitt ved E=U/d, der U er spenningen og d er plateavstanden, og at retningen er fra den positive til den negative platen.",elektrisk-feltstyrke-begrep,0,
