id,type,topic,name,description,depends_on,aids,instruction
,config,,aids.2.model,"Hjelpemidler: Dette gjelder del 2 av eksamen, som fra våren 2027 skal besvares for hånd. Forvent at eleven bruker en enkel vitenskapelig kalkulator (kan regne med kvadratrøtter, logaritmer, sinus/cosinus/tangens og standardavvik), eventuelt egne notater/trykte hjelpemidler. Merk: grafiske kalkulatorer og kalkulatorer som kan løse likninger, er programmerbare eller kan kommunisere med andre enheter, er IKKE tillatt - og heller ikke CAS-programvare eller PC/nettbrett (f.eks. GeoGebra). Treningen skal gjenspeile hvordan ferdigheten faktisk skal utføres på eksamen, med hjelpemiddelordningen fra våren 2027.",,,
prosent-av-tall,skill,Prosent og vekstfaktor,Finne prosentdel av et tall,regne ut hvor mye en gitt prosentandel av et tall utgjør.,,1,"Gi eleven et tall og en prosentsats, be dem finne prosentdelen. Ingen kontekst eller tolkning kreves, kun regneferdigheten."
prosent-desimal-brok,skill,Prosent og vekstfaktor,"Veksle mellom prosent, desimaltall og brøk","omforme et tall mellom prosentform, desimalform og brøkform.",,1,"Gi eleven tall i én form (prosent, desimal eller brøk) og be dem omforme til de to andre. Ren mekanisk øvelse."
prosentvis-endring-to-tall,skill,Prosent og vekstfaktor,Finne prosentvis endring mellom to tall,"regne ut hvor mange prosent en verdi har økt eller blitt redusert med, gitt den opprinnelige og den nye verdien direkte (uten at vekstfaktor er oppgitt).",prosent-desimal-brok,1,"Gi eleven en opprinnelig og en ny verdi (f.eks. gammel og ny pris) og be dem finne den prosentvise endringen. Ren regneferdighet, ett tallsvar."
vekstfaktor-fra-prosent,skill,Prosent og vekstfaktor,Finne vekstfaktor fra prosentvis endring,"regne ut vekstfaktoren gitt en prosentvis økning eller reduksjon, og omvendt finne prosentvis endring fra en gitt vekstfaktor.",prosentvis-endring-to-tall,1,"Gi eleven en prosentvis endring og be dem finne vekstfaktoren, eller omvendt: gitt en vekstfaktor, finn prosentvis endring. Begge retninger bør trenes."
sammensatt-endring,skill,Prosent og vekstfaktor,Regne ut resultat av flere prosentvise endringer på rad,"multiplisere flere vekstfaktorer sammen for å finne total endring, og forklare hvorfor rekkefølgen og størrelsen på endringene ikke opphever hverandre symmetrisk.",vekstfaktor-fra-prosent,1,"Gi eleven to eller flere påfølgende prosentvise endringer (f.eks. ned 20 % så opp 20 %) og be dem finne total endring, samt begrunne om resultatet er høyere, lavere eller likt utgangspunktet."
tolke-produkt-av-vekstfaktorer,skill,Prosent og vekstfaktor,Tolke et uttrykk med flere vekstfaktorer,lese et matematisk uttrykk bestående av flere vekstfaktorer (eventuelt med eksponenter) og forklare i ord hvilken prisutvikling eller endring uttrykket beskriver.,vekstfaktor-fra-prosent,1,"Gi eleven et uttrykk som f.eks. 1,05 · 0,85^2 og be dem forklare i ord hvilke prosentvise endringer uttrykket representerer, i riktig rekkefølge."
pris-fra-indeks,skill,Prosent og vekstfaktor,Beregne pris i et år ut fra prisindeks,regne ut prisen på en vare i et gitt år når prisen i basisåret og indeksverdien er kjent.,vekstfaktor-fra-prosent;prisindeks-begrep,1,"Gi eleven pris i basisår og indeksverdi for et annet år, be dem finne prisen i det andre året. Rent regneoppgave, ett tallsvar."
kpi-kjopekraft,skill,Prosent og vekstfaktor,Regne om mellom nominell lønn og reallønn ved hjelp av KPI,bruke konsumprisindeksen (KPI) for to ulike år til å regne ut hvilken nominell eller reell lønn som gir samme kjøpekraft.,pris-fra-indeks,1,"Gi eleven KPI for to år og en lønn i det ene året, be dem finne hvilken lønn som gir samme kjøpekraft i det andre året. Krever at eleven først identifiserer riktig fremgangsmåte (indeksregning) og deretter tolker hva 'samme kjøpekraft' betyr."
prisindeks-begrep,concept,Prosent og vekstfaktor,Prisindeks og basisår,"Prisindeks: et tall som sammenligner prisnivået i et år med prisnivået i et valgt basisår.
Basisår: året indeksen måles mot. Indeksen er alltid 100 der, så 118 betyr 18 % høyere prisnivå enn i basisåret.",prosent-desimal-brok,0,
reversere-kjedet-vekstfaktor,skill,Prosent og vekstfaktor,Reversere et produkt av vekstfaktorer,"tolke et uttrykk der en kjent verdi divideres med et produkt av flere vekstfaktorer, og forklare at dette gir verdien før de tilhørende prosentvise endringene fant sted.",tolke-produkt-av-vekstfaktorer,1,"Gi eleven et uttrykk der en kjent sluttverdi divideres med et produkt av to eller flere vekstfaktorer, og be dem forklare i ord hvilke prisendringer uttrykket reverserer, og hva resultatet av utregningen representerer."
lengdeenheter-omgjoring,skill,Geometri,Gjøre om mellom lengdeenheter,"gjøre om mellom lengdeenheter som mm, cm, m og km.",,1,"Gi eleven en lengde oppgitt i én enhet (mm, cm, m eller km) og be dem regne den om til en annen, oppgitt enhet. Ren omregningsferdighet, ingen kontekst nødvendig."
malestokk-begrep,concept,Geometri,Målestokk,"Målestokk: forholdet mellom en lengde på tegningen og den tilsvarende lengden i virkeligheten, uttrykt med samme enhet på begge sider.",lengdeenheter-omgjoring,0,
bestemme-malestokk,skill,Geometri,Bestemme målestokken til en tegning,bestemme målestokken til en tegning gitt en lengde på tegningen og den tilsvarende lengden i virkeligheten.,malestokk-begrep,1,"Gi eleven en lengde på en tegning og den tilsvarende virkelige lengden (i ulike enheter), og be dem bestemme målestokken på formen 1:n eller n:1."
bruke-malestokk-til-lengde,skill,Geometri,Bruke målestokk til å regne ut en lengde,"bruke en oppgitt målestokk sammen med én kjent lengde (på tegningen/modellen eller i virkeligheten) til å regne ut den tilsvarende, ukjente lengden.",malestokk-begrep,1,"Gi eleven en målestokk (f.eks. 1:1100) og én kjent lengde (i virkeligheten eller på en modell/tegning), og be dem regne ut den tilsvarende ukjente lengden."
datasett-begrep,concept,Statistikk,Datasett og observasjoner,"Observasjon: én enkelt måling eller ett enkelt svar.
Datasett: alle observasjonene samlet. Det er datasettet som sorteres, og enkeltobservasjonene som sorteres i det - stigende eller synkende.",,0,
median-datasett,skill,Statistikk,Finne medianen i et datasett,"sortere et datasett og bestemme medianen, både når antall observasjoner er oddetall og partall.",datasett-begrep,1;2,Gi eleven et usortert datasett (gjerne med et oddetall og et partall antall verdier i to ulike oppgaver) og be dem bestemme medianen. Krev at de viser sorteringen.
gjennomsnitt-datasett,skill,Statistikk,Regne ut gjennomsnittet av et datasett,regne ut gjennomsnittet (den aritmetiske middelverdien) av et datasett.,datasett-begrep,1;2,Gi eleven et datasett og be dem regne ut gjennomsnittet for hånd (summere og dele på antall).
variasjonsbredde,skill,Statistikk,Bestemme variasjonsbredden,bestemme variasjonsbredden til et datasett som differansen mellom største og minste verdi.,datasett-begrep,1,Gi eleven et datasett og be dem finne variasjonsbredden.
typetall-modus,skill,Statistikk,Bestemme typetallet (modus),"bestemme typetallet (den hyppigst forekommende verdien) i et datasett, og vite at et datasett kan ha flere typetall eller ingen.",datasett-begrep,1,Gi eleven et datasett og be dem finne typetallet. Inkluder gjerne et eksempel med to like hyppige verdier.
frekvens-begrep,concept,Statistikk,Frekvens og relativ frekvens,"Frekvens: antall ganger en verdi forekommer i et datasett.
Relativ frekvens: frekvensen som andel av alle observasjonene, oppgitt som brøk, desimaltall eller prosent.",datasett-begrep,0,
relativ-frekvens,skill,Statistikk,Bestemme relativ frekvens,"bestemme den relative frekvensen for en gitt verdi i et datasett, uttrykke den som prosent, og gi en praktisk tolkning av svaret i konteksten oppgaven beskriver.",frekvens-begrep;prosent-desimal-brok,1,"Gi eleven et konkret datasett fra en praktisk kontekst og be dem bestemme relativ frekvens for én oppgitt verdi, og deretter forklare i egne ord hva svaret betyr i konteksten."
lese-frekvenstabell,skill,Statistikk,Lese og bruke en frekvenstabell,"lese av en frekvenstabell, summere frekvenser, og bruke sammenhengen mellom totalt antall observasjoner og enkeltfrekvensene til å bestemme eller kontrollere en manglende eller påstått frekvens.",frekvens-begrep,1,"Gi eleven en frekvenstabell der én frekvens mangler eller er ukjent, sammen med totalt antall observasjoner, og be dem bestemme den manglende frekvensen eller vurdere om en påstand om den stemmer."
sentralmal-fra-frekvenstabell,skill,Statistikk,Bestemme gjennomsnitt og median fra en frekvenstabell,"bestemme gjennomsnittet og medianen for et datasett gitt som en frekvenstabell, ved å vekte hver verdi med sin frekvens.",lese-frekvenstabell;gjennomsnitt-datasett;median-datasett,1,"Gi eleven en frekvenstabell (verdi og antall) og be dem bestemme gjennomsnittet og medianen for hele datasettet, med utregningen vist."
kumulativ-frekvens-begrep,concept,Statistikk,Kumulativ frekvens,"Kumulativ frekvens: frekvens for en verdi er summen av frekvensene til og med den verdien (eventuelt uttrykt i prosent), og den kan brukes til å svare på spørsmål av typen «hvor mange/hvor stor andel er høyst eller lavest enn X».",frekvens-begrep,0,
klassedelt-datasett-begrep,concept,Statistikk,Klassedelte (grupperte) data,"Klassedelte (grupperte) data: gruppert i klasseintervaller, der frekvenstabellen bare sier hvor mange observasjoner som faller i hvert intervall. Enkeltobservasjonene er dermed tapt: man vet hvor mange som ligger i en klasse, men ikke lenger hvor i klassen de ligger.",datasett-begrep;frekvens-begrep,0,
tolke-kumulativ-frekvensdiagram,skill,Statistikk,Tolke et kumulativt frekvensdiagram,lese av og forklare hva koordinatene til et gitt punkt på et kumulativt frekvensdiagram (sumkurve) forteller om det underliggende datamaterialet.,kumulativ-frekvens-begrep;klassedelt-datasett-begrep,1,"Vis eleven et kumulativt frekvensdiagram med et markert punkt, og be dem forklare med egne ord hva koordinatene til punktet forteller om datamaterialet (f.eks. hvor stor andel som er under en gitt verdi)."
median-fra-kumulativ-frekvensdiagram,skill,Statistikk,Anslå medianen fra et kumulativt frekvensdiagram,"bruke et kumulativt frekvensdiagram til å anslå medianen for klassedelte data, og gjøre rede for at anslaget hviler på en antakelse om at verdiene er jevnt fordelt innad i hver klasse.",tolke-kumulativ-frekvensdiagram;median-datasett,1,"Vis eleven et kumulativt frekvensdiagram for klassedelte data og be dem lese av et anslag for medianen, samt eksplisitt formulere hvilken antakelse de gjør for at avlesningen skal være gyldig."
bestemme-kumulativ-frekvens-radata,skill,Statistikk,Bestemme kumulativ frekvens for ikke-grupperte data,"bestemme den kumulative frekvensen (antall eller prosent) for en gitt verdi i et ikke-gruppert datasett, og gi en praktisk tolkning av svaret.",kumulativ-frekvens-begrep;relativ-frekvens,1;2,"Gi eleven et konkret, ikke-gruppert datasett (gjerne en frekvenstabell) og be dem bestemme kumulativ frekvens for en oppgitt verdi, med praktisk tolkning i kontekst. På del 1 gjøres opptellingen for hånd, på del 2 kan håndholdt kalkulator brukes til opptelling/prosentregning - men verken gir noen snarvei rundt selve resonnementet."
gjennomsnitt-fra-klassedelt-datasett,skill,Statistikk,Beregne gjennomsnitt fra klassedelte data,"anslå gjennomsnittet for et klassedelt datasett ved å bruke midtpunktet i hver klasse som representant for verdiene i klassen, og forklare at dette bygger på en forutsetning om at verdiene er noenlunde jevnt fordelt innad i hver klasse.",klassedelt-datasett-begrep;gjennomsnitt-datasett,1;2,"Gi eleven en frekvenstabell med klassedelte data, og be dem anslå gjennomsnittet ved å bruke midtpunktet i hver klasse, samt eksplisitt nevne hvilken forutsetning anslaget bygger på. Kan gjøres for hånd på del 1 eller med kalkulator på del 2."
andel-i-klassedelt-datasett,skill,Statistikk,Bestemme andelen av et klassedelt datasett over eller under en gitt verdi,"for et klassedelt datasett, bestemme hvor stor andel av observasjonene som ligger over eller under en gitt verdi som ikke nødvendigvis er et klassegrenseskille, ved å anta jevn fordeling innad i klassen verdien faller i.",klassedelt-datasett-begrep;tolke-kumulativ-frekvensdiagram,2,"Gi eleven en klassedelt frekvenstabell og en bestemt verdi (f.eks. et gjennomsnitt de nettopp har regnet ut) som faller inni en av klassene, og be dem anslå hvor stor andel av datasettet som ligger over eller under denne verdien."
standardavvik-begrep,concept,Statistikk,Standardavvik,"Standardavvik: måler hvor mye verdiene i et datasett typisk avviker fra gjennomsnittet, og et lavere standardavvik betyr mindre spredning.",gjennomsnitt-datasett,0,
kalkulator-statistikkmodus,skill,Statistikk,Bruke kalkulatorens statistikkmodus,legge inn et datasett i den håndholdte kalkulatorens statistikkmodus og lese av sentralmål som gjennomsnitt og median.,gjennomsnitt-datasett;median-datasett,2,"Gi eleven et datasett med relativt mange verdier og be dem legge det inn i kalkulatorens statistikkmodus og lese av gjennomsnitt og median, og sammenligne med en håndberegning på et lite utvalg av tallene."
bestemme-standardavvik,skill,Statistikk,Bestemme standardavviket til et datasett,"bruke håndholdt kalkulator til å bestemme standardavviket til et datasett, og forklare hva verdien forteller om spredningen.",standardavvik-begrep;kalkulator-statistikkmodus,2,"Gi eleven et datasett og be dem bruke kalkulatoren til å finne standardavviket, og deretter forklare kort hva verdien forteller om spredningen i akkurat dette datasettet."
sammenligne-fordelinger-fra-mal,skill,Statistikk,Sammenligne fordelinger ut fra sentral- og spredningsmål,"resonnere om formen og spredningen til to fordelinger ut fra oppgitte sentralmål (gjennomsnitt, median) og spredningsmål (standardavvik), uten å kjenne de originale dataene.",standardavvik-begrep;median-datasett;gjennomsnitt-datasett,2,Gi eleven sentral- og spredningsmål for to datasett (uten selve dataene) og be dem beskrive hva forskjellene forteller om hvordan de to fordelingene sannsynligvis ser ut.
velge-beste-sentralmal,skill,Statistikk,Vurdere hvilket sentralmål som best representerer et datasett,"vurdere om gjennomsnittet eller medianen gir det mest representative bildet av et datasett, og begrunne valget - særlig med tanke på hvordan uteliggere (ekstremverdier) påvirker gjennomsnittet mer enn medianen.",median-datasett;gjennomsnitt-datasett,2,"Gi eleven et datasett (eller sentralmålene for det) der gjennomsnitt og median er tydelig forskjellige, gjerne på grunn av én ekstremverdi, og be dem vurdere og begrunne hvilket sentralmål som best representerer materialet."
vurdere-pastand-om-fordeling,skill,Statistikk,Vurdere en påstand om en fordeling,"vurdere en påstand om en fordeling basert på oppgitte sentral- og spredningsmål, avgjøre om påstanden nødvendigvis er sann, og eventuelt underbygge svaret med et moteksempel.",sammenligne-fordelinger-fra-mal,2,"Presenter en påstand om en av to fordelinger (basert på oppgitte sentral- og spredningsmål) og be eleven avgjøre om påstanden nødvendigvis stemmer, med begrunnelse - eventuelt ved å konstruere et moteksempel-datasett."
lengder-fra-koordinatsystem,skill,Geometri,Lese lengder og avstander i et koordinatsystem,"lese av koordinater til punkter i et koordinatsystem og bruke dem til å bestemme lengder som grunnlinjer, høyder og sidelengder i en figur.",koordinatsystem-begrep,1,"Vis eleven en enkel figur tegnet i et koordinatsystem med noen koordinater markert, og be dem bestemme lengder (grunnlinje, høyde, sidelengde) som trengs for videre beregning."
areal-trekant,skill,Geometri,Bruke arealformelen for trekant,bruke formelen for arealet av en trekant (halve grunnlinjen ganger høyden) til å bestemme arealet av en trekant tegnet i et koordinatsystem.,lengder-fra-koordinatsystem;koordinatsystem-begrep,1,Vis eleven en trekant tegnet i et koordinatsystem og be dem bestemme arealet.
areal-trapes,skill,Geometri,Bruke arealformelen for trapes,"bruke formelen for arealet av et trapes, eller alternativt dele opp figuren i kjente delfigurer (f.eks. rektangel og trekant), til å bestemme arealet av en firkant tegnet i et koordinatsystem.",lengder-fra-koordinatsystem;koordinatsystem-begrep,1,"Vis eleven en trapesformet (eller annen sammensatt) firkant tegnet i et koordinatsystem og be dem bestemme arealet, gjerne med to ulike metoder (trapesformel og oppdeling)."
areal-sirkel,skill,Geometri,Bruke arealformelen for sirkel,bruke formelen for arealet av en sirkel (π·r²) til å beregne arealet gitt radius eller diameter.,,1;2,"Gi eleven radius eller diameter til en sirkel, og be dem beregne arealet."
areal-sirkel-sektor,skill,Geometri,Bestemme areal av sirkelsektor og sammensatte sirkelfigurer,"bestemme arealet av en sirkelsektor, og bruke addisjon eller subtraksjon av kjente arealer til å finne arealet av en sammensatt figur som består av deler av en sirkel.",lengder-fra-koordinatsystem;areal-sirkel;koordinatsystem-begrep,1,"Vis eleven en figur som består av en sirkelsektor, eventuelt med et «utsnitt» tatt bort, tegnet i et koordinatsystem, og be dem bestemme arealet av figuren."
pytagoras-setningen,skill,Geometri,Bruke Pytagoras' setning,bruke Pytagoras' setning til å finne en ukjent side i en rettvinklet trekant når de to andre sidene er kjent.,,1;2,"Gi eleven en rettvinklet trekant der to av sidene er kjent (katet-katet eller katet-hypotenus), og be dem finne den tredje siden med Pytagoras' setning."
volumenhet-omgjoring,skill,Geometri,Gjøre om mellom volumenheter,"gjøre om mellom volumenheter som mm³, cm³, m³ og liter, og kombinere dette med omregning av lengdeenheter før en volumberegning.",lengdeenheter-omgjoring,1,"Gi eleven et volum oppgitt i én enhet (mm³, cm³, m³ eller liter) og be dem regne det om til en annen, oppgitt enhet - eventuelt kombinert med en lengdeomregning før selve volumberegningen."
volum-rett-prisme,skill,Geometri,Beregne volumet av et rett prisme,"beregne volumet av et rett prisme (f.eks. en kloss eller et lag med et gitt tverrsnitt) ved å multiplisere lengde, bredde og høyde/tykkelse, med riktig enhetsomregning underveis.",volumenhet-omgjoring,2,"Gi eleven mål (lengde, bredde, høyde/tykkelse) i ulike enheter for et rett prisme, og be dem beregne volumet i en oppgitt enhet (f.eks. kubikkmeter)."
volum-kjegle,skill,Geometri,Beregne volumet av en kjegle,"bruke volumformelen for en kjegle (V=⅓·π·r²·h) til å beregne volumet gitt diameter eller radius og høyde, og bruke resultatet til å vurdere om en mengde er tilstrekkelig i en praktisk sammenheng.",volumenhet-omgjoring;areal-sirkel,2,"Gi eleven diameter (eller radius) og høyde til en kjegleformet haug eller gjenstand, og be dem beregne volumet, gjerne med en oppfølging om volumet er nok/tilstrekkelig sammenlignet med et annet oppgitt volum."
losing-linear-likning,skill,Likninger og funksjoner,Løse en lineær likning,løse en lineær likning med én ukjent.,,1,Gi eleven en enkel lineær likning med én ukjent og be dem løse den.
nullprodukt-setningen,skill,Likninger og funksjoner,Løse en faktorisert likning med nullproduktsetningen,løse en likning gitt på faktorisert form ved å bruke at et produkt er null hvis og bare hvis minst én av faktorene er null.,losing-linear-likning,1,Gi eleven en likning på formen (uttrykk)·(uttrykk)=0 og be dem finne alle løsningene.
likningssystem-ved-regning,skill,Likninger og funksjoner,Løse et likningssystem ved regning,"løse et lineært likningssystem med to ukjente ved regning, for eksempel ved innsettingsmetoden eller addisjonsmetoden.",losing-linear-likning,1,"Gi eleven et lineært likningssystem med to ukjente og be dem løse det ved regning, og vise metoden tydelig."
sette-opp-losningssystem-fra-tekst,skill,Likninger og funksjoner,Sette opp og løse et likningssystem ut fra en tekstoppgave,"oversette en praktisk situasjon med flere ukjente størrelser (to eller tre) til et likningssystem, og løse det ved regning.",likningssystem-ved-regning,1;2,"Gi eleven en tekstoppgave der to eller tre personer kjøper ulike kombinasjoner av de samme varene til oppgitte totalpriser, eller en tilsvarende situasjon med to ukjente størrelser (f.eks. vekten av to typer sekker/poser gitt antallet av hver og en oppgitt totalvekt), og be dem sette opp og løse likningssystemet."
linear-funksjon-begrep,concept,Likninger og funksjoner,"Lineær funksjon, stigningstall og konstantledd","Lineær funksjon: y = ax + b, der y endrer seg like mye for hvert steg i x.
Stigningstall a: endringen i y per steg i x.
Konstantledd b: verdien av y når x er null.",losing-linear-likning,0,
tegne-linear-funksjon,skill,Likninger og funksjoner,Tegne grafen til en lineær funksjon,"tegne grafen til en lineær funksjon gitt på likningsform, for eksempel ved å finne skjæringspunkt med aksene eller sette opp en verditabell.",linear-funksjon-begrep;koordinatsystem-begrep;skjaeringspunkt-begrep,1,Gi eleven en lineær likning (f.eks. på formen ax+by=c) og be dem tegne grafen for hånd i et koordinatsystem.
graftisk-losing-likningssystem,skill,Likninger og funksjoner,Løse et likningssystem grafisk,løse et lineært likningssystem grafisk ved å tegne begge linjene i samme koordinatsystem og lese av skjæringspunktet.,tegne-linear-funksjon;koordinatsystem-begrep;skjaeringspunkt-begrep,1,"Gi eleven et lineært likningssystem og be dem løse det grafisk, med tydelig avmerket skjæringspunkt."
programmering-lister-variabler,concept,Programmering,Grunnleggende programmeringsbegreper,"Variabel: et navn som gis en verdi, og som kan oppdateres underveis.
Liste: flere verdier samlet under ett navn, der hver har en posisjon.
Løkke: gjentar kode - en for-løkke én gang per element, en while-løkke så lenge en betingelse er sann.
Innebygde funksjoner: ferdige funksjoner som len(), som gir antall elementer, og sum(), som gir summen av dem.",,0,
tolke-python-program,skill,Programmering,Tolke et enkelt Python-program,"lese et kort Python-program - med lister og enkle innebygde funksjoner, eller med en løkke (for/while) som simulerer noe over tid, f.eks. en økonomisk plan - følge utregningen steg for steg, og forklare hva beregnede og utskrevne verdier representerer i kontekst.",programmering-lister-variabler;gjennomsnitt-datasett,1,"Vis eleven et kort Python-program (uten å kjøre det) - enten et som regner ut en størrelse fra en liste med tall, eller et som bruker en while-/for-løkke til å simulere noe over tid (f.eks. et uttak fra en konto med rente) - og be dem forklare hva verdiene som skrives ut forteller."
kalkulator-potensuttrykk,skill,Eksponentialfunksjoner,Regne ut potensuttrykk på kalkulator,"bruke en håndholdt kalkulator til å regne ut potensuttrykk, inkludert potenser med desimale eksponenter og n-te røtter.",vekstfaktor-fra-prosent,2,"Gi eleven ulike potensuttrykk, inkludert uttrykk med desimal eksponent og n-te rot, og be dem regne dem ut på kalkulator."
eksponentialfunksjon-begrep,concept,Eksponentialfunksjoner,Eksponentialfunksjon,"Eksponentialfunksjon: en eksponentialfunksjon på formen f(x)=b·a^x beskriver en størrelse som endrer seg med en fast vekstfaktor a per tidsenhet, der b er startverdien.",vekstfaktor-fra-prosent,0,
vekstfaktor-per-periode-fra-langsiktig-endring,skill,Eksponentialfunksjoner,Finne periodisk vekstfaktor fra en langsiktig endring,"bestemme den årlige (periodiske) vekstfaktoren når en kjent prosentvis endring skjer over flere perioder samlet, ved å bruke n-te rot av vekstfaktoren for hele perioden.",eksponentialfunksjon-begrep;kalkulator-potensuttrykk,2,"Gi eleven en beskrivelse av en størrelse som endrer seg med en gitt prosent over et gitt antall perioder samlet (f.eks. halveres hvert sjette år), og be dem finne den årlige vekstfaktoren med kalkulator."
sette-opp-eksponentialmodell,skill,Eksponentialfunksjoner,Sette opp en eksponentiell modell,"sette opp en eksponentiell modell f(x)=b·a^x ut fra en tekstlig beskrivelse av en startverdi og en prosentvis eller periodisk endring, og forklare hvert steg i utledningen.",vekstfaktor-per-periode-fra-langsiktig-endring,2,"Gi eleven en tekstsituasjon med en startverdi og informasjon om en periodisk prosentvis endring, og be dem vise hvordan en oppgitt eksponentiell modell kan utledes fra opplysningene."
gjennomsnittlig-vekstrate-eksponentialfunksjon,skill,Eksponentialfunksjoner,Finne gjennomsnittlig endring per tidsenhet,"bruke en eksponentialfunksjon til å beregne gjennomsnittlig endring per tidsenhet over et gitt intervall, ved å regne ut funksjonsverdier med kalkulator og dele differansen på intervallengden.",eksponentialfunksjon-begrep;kalkulator-potensuttrykk,2,"Gi eleven en eksponentiell modell og et intervall, og be dem regne ut gjennomsnittlig endring per tidsenhet i intervallet ved hjelp av kalkulator."
eksponentiell-regresjon,skill,Eksponentialfunksjoner,Lage en eksponentiell modell ved regresjon,"bruke regresjon på håndholdt kalkulator til å finne en eksponentiell modell f(x)=a·b^x som passer til et datasett, og dokumentere fremgangsmåten.",eksponentialfunksjon-begrep;kalkulator-statistikkmodus,2,"Gi eleven et datasett (f.eks. en tabell med tid og en størrelse som vokser eller avtar), og be dem bruke kalkulatorens regresjonsfunksjon til å finne en eksponentiell modell, med dokumentert fremgangsmåte."
lose-eksponentiallikning,skill,Eksponentialfunksjoner,Løse en eksponentiallikning,"løse en likning på formen a·b^x=c for x, ved hjelp av håndholdt kalkulator (f.eks. likningsløser eller logaritmer), og tolke svaret i konteksten oppgaven beskriver.",eksponentialfunksjon-begrep;kalkulator-potensuttrykk,2,"Gi eleven en eksponentiell modell og en oppgitt funksjonsverdi, og be dem finne tilhørende x-verdi med kalkulator, samt tolke svaret i kontekst (f.eks. «etter hvor mange måneder...»)."
prosentpoeng-vs-prosent-begrep,concept,Prosent og vekstfaktor,Prosentpoeng versus prosentvis endring,"Prosentpoeng: differansen mellom to prosentandeler. Fra 20 % til 25 % er en økning på 5 prosentpoeng.
Prosentvis endring: hvor mye andelen har endret seg i forhold til utgangspunktet. Den samme endringen er en økning på 25 %.",prosent-desimal-brok,0,
velge-prosentpoeng-eller-prosent,skill,Prosent og vekstfaktor,Skille prosentpoeng fra prosentvis endring,"avgjøre hvilken av de to en gitt opplysning oppgir, regne ut begge for de samme tallene, og forklare hvorfor et utsagn kan bli misvisende når de forveksles.",prosentpoeng-vs-prosent-begrep,0,
sammenligne-datasett-to-tidspunkt,skill,Statistikk,Sammenligne datamateriale fra to eller flere tidspunkt,"sammenligne datasett fra to eller flere tidspunkt (f.eks. andeler oppgitt i prosent), beregne relevante endringer og forskjeller med riktig skille mellom prosentpoeng og prosentvis endring, og formulere sammenligningene i ord.",prosentpoeng-vs-prosent-begrep,2,"Gi eleven to eller flere tabeller med tilsvarende data fra ulike tidspunkt, og be dem beregne og beskrive de mest interessante endringene, med riktig bruk av prosentpoeng og prosentvis endring."
velge-passende-diagram,skill,Statistikk,Velge og lage et passende diagram,"velge en diagramtype (f.eks. stolpediagram, sektordiagram eller linjediagram) som passer til et gitt datamateriale, lage diagrammet, og begrunne valget.",datasett-begrep,2,"Gi eleven et datamateriale og be dem velge og skissere en passende diagramtype, med begrunnelse for valget."
presentere-funn-fra-datamateriale,skill,Statistikk,Presentere funn fra et datamateriale,"gjøre relevante beregninger og sammenligninger ut fra et datamateriale, velge egnede diagrammer, og sette sammen en kort presentasjon av funnene for et publikum.",sammenligne-datasett-to-tidspunkt;velge-passende-diagram,2,"Gi eleven et sammensatt datamateriale (gjerne to eller flere tabeller) og be dem gjøre beregninger, lage diagrammer og sette sammen en kort presentasjon med de viktigste funnene."
annuitetslan-begrep,concept,Lån og økonomi,Annuitetslån,"Annuitetslån: har fast terminbeløp gjennom hele nedbetalingstiden. Rentedelen regnes av restgjelden og blir mindre for hvert år, mens avdragsdelen er det som er igjen av terminbeløpet og dermed blir større - summen er den samme hver gang.",prosent-av-tall;restgjeld-begrep;termin-begrep,0,
